Class,Sample_ID,Year,Treatment,Season,Replicate,Count,Experiment
saprospiria,2017-H-Bloom-A,2017,H,Bloom,A,0,Herbicide
saprospiria,2017-H-Bloom-B,2017,H,Bloom,B,0,Herbicide
saprospiria,2017-H-Bloom-C,2017,H,Bloom,C,0,Herbicide
saprospiria,2017-NH-Bloom-A,2017,NH,Bloom,A,0,Herbicide
saprospiria,2017-NH-Bloom-B,2017,NH,Bloom,B,0,Herbicide
saprospiria,2017-NH-Bloom-C,2017,NH,Bloom,C,0,Herbicide
saprospiria,2017-HW-Veraison-A,2017,HW,Veraison,A,0,Crop Cover
saprospiria,2017-HW-Veraison-B,2017,HW,Veraison,B,0,Crop Cover
saprospiria,2017-HW-Veraison-C,2017,HW,Veraison,C,0,Crop Cover
saprospiria,2017-LW-Veraison-A,2017,LW,Veraison,A,0,Crop Cover
saprospiria,2017-LW-Veraison-B,2017,LW,Veraison,B,0,Crop Cover
saprospiria,2017-LW-Veraison-C,2017,LW,Veraison,C,0,Crop Cover
saprospiria,2017-NCC-Veraison-A,2017,NCC,Veraison,A,0,Crop Cover
saprospiria,2017-NCC-Veraison-B,2017,NCC,Veraison,B,0,Crop Cover
saprospiria,2017-NCC-Veraison-C,2017,NCC,Veraison,C,0,Crop Cover
saprospiria,2017-OF-Veraison-A,2017,OF,Veraison,A,0,Fertilizer
saprospiria,2017-OF-Veraison-B,2017,OF,Veraison,B,0,Fertilizer
saprospiria,2017-OF-Veraison-C,2017,OF,Veraison,C,0,Fertilizer
saprospiria,2017-SF-Veraison-A,2017,SF,Veraison,A,0,Fertilizer
saprospiria,2017-SF-Veraison-B,2017,SF,Veraison,B,0,Fertilizer
saprospiria,2017-SF-Veraison-C,2017,SF,Veraison,C,0,Fertilizer
saprospiria,2017-NF-Veraison-A,2017,NF,Veraison,A,0,Fertilizer
saprospiria,2017-NF-Veraison-B,2017,NF,Veraison,B,0,Fertilizer
saprospiria,2017-NF-Veraison-C,2017,NF,Veraison,C,0,Fertilizer
saprospiria,2017-H-Veraison-A,2017,H,Veraison,A,0,Herbicide
saprospiria,2017-H-Veraison-B,2017,H,Veraison,B,0,Herbicide
saprospiria,2017-H-Veraison-C,2017,H,Veraison,C,0,Herbicide
saprospiria,2017-NH-Veraison-A,2017,NH,Veraison,A,0,Herbicide
saprospiria,2017-NH-Veraison-B,2017,NH,Veraison,B,0,Herbicide
saprospiria,2017-NH-Veraison-C,2017,NH,Veraison,C,0,Herbicide
saprospiria,2017-HW-Harvest-A,2017,HW,Harvest,A,0,Crop Cover
saprospiria,2017-HW-Harvest-B,2017,HW,Harvest,B,0,Crop Cover
saprospiria,2017-HW-Harvest-C,2017,HW,Harvest,C,0,Crop Cover
saprospiria,2017-LW-Harvest-A,2017,LW,Harvest,A,0,Crop Cover
saprospiria,2017-LW-Harvest-B,2017,LW,Harvest,B,0,Crop Cover
saprospiria,2017-LW-Harvest-C,2017,LW,Harvest,C,0,Crop Cover
saprospiria,2017-NCC-Harvest-A,2017,NCC,Harvest,A,0,Crop Cover
saprospiria,2017-NCC-Harvest-B,2017,NCC,Harvest,B,0,Crop Cover
saprospiria,2017-NCC-Harvest-C,2017,NCC,Harvest,C,0,Crop Cover
saprospiria,2017-OF-Harvest-A,2017,OF,Harvest,A,0,Fertilizer
saprospiria,2017-OF-Harvest-B,2017,OF,Harvest,B,0,Fertilizer
saprospiria,2017-OF-Harvest-C,2017,OF,Harvest,C,0,Fertilizer
saprospiria,2017-SF-Harvest-A,2017,SF,Harvest,A,0,Fertilizer
saprospiria,2017-SF-Harvest-B,2017,SF,Harvest,B,0,Fertilizer
saprospiria,2017-SF-Harvest-C,2017,SF,Harvest,C,0,Fertilizer
saprospiria,2017-NF-Harvest-A,2017,NF,Harvest,A,0,Fertilizer
saprospiria,2017-NF-Harvest-B,2017,NF,Harvest,B,0,Fertilizer
saprospiria,2017-NF-Harvest-C,2017,NF,Harvest,C,0,Fertilizer
saprospiria,2017-H-Harvest-A,2017,H,Harvest,A,0,Herbicide
saprospiria,2017-H-Harvest-B,2017,H,Harvest,B,0,Herbicide
saprospiria,2017-H-Harvest-C,2017,H,Harvest,C,0,Herbicide
saprospiria,2017-NH-Harvest-A,2017,NH,Harvest,A,0,Herbicide
saprospiria,2017-NH-Harvest-B,2017,NH,Harvest,B,0,Herbicide
saprospiria,2017-NH-Harvest-C,2017,NH,Harvest,C,0,Herbicide
saprospiria,2018-H-Bud-A,2018,H,Bud,A,0,Herbicide
saprospiria,2018-H-Bud-B,2018,H,Bud,B,0,Herbicide
saprospiria,2018-H-Bud-C,2018,H,Bud,C,0,Herbicide
saprospiria,2018-H-Bloom-A,2018,H,Bloom,A,0,Herbicide
saprospiria,2018-H-Bloom-B,2018,H,Bloom,B,0,Herbicide
saprospiria,2018-H-Bloom-C,2018,H,Bloom,C,0,Herbicide
saprospiria,2018-H-Veraison-A,2018,H,Veraison,A,0,Herbicide
saprospiria,2018-H-Veraison-B,2018,H,Veraison,B,0,Herbicide
saprospiria,2018-H-Veraison-C,2018,H,Veraison,C,0,Herbicide
saprospiria,2018-H-Harvest-A,2018,H,Harvest,A,0,Herbicide
saprospiria,2018-H-Harvest-B,2018,H,Harvest,B,0,Herbicide
saprospiria,2018-H-Harvest-C,2018,H,Harvest,C,0,Herbicide
saprospiria,2018-NH-Bud-A,2018,NH,Bud,A,0,Herbicide
saprospiria,2018-NH-Bud-B,2018,NH,Bud,B,0,Herbicide
saprospiria,2018-NH-Bud-C,2018,NH,Bud,C,0,Herbicide
saprospiria,2018-NH-Bloom-A,2018,NH,Bloom,A,0,Herbicide
saprospiria,2018-NH-Bloom-C,2018,NH,Bloom,C,0,Herbicide
saprospiria,2018-NH-Veraison-A,2018,NH,Veraison,A,0,Herbicide
saprospiria,2018-NH-Veraison-B,2018,NH,Veraison,B,0,Herbicide
saprospiria,2018-NH-Veraison-C,2018,NH,Veraison,C,0,Herbicide
saprospiria,2018-NH-Harvest-A,2018,NH,Harvest,A,0,Herbicide
saprospiria,2018-NH-Harvest-B,2018,NH,Harvest,B,0,Herbicide
saprospiria,2018-SF-Bud-A,2018,SF,Bud,A,0,Fertilizer
saprospiria,2018-SF-Bud-B,2018,SF,Bud,B,0,Fertilizer
saprospiria,2018-SF-Bud-C,2018,SF,Bud,C,0,Fertilizer
saprospiria,2018-SF-Bloom-A,2018,SF,Bloom,A,0,Fertilizer
saprospiria,2018-SF-Bloom-C,2018,SF,Bloom,C,0,Fertilizer
saprospiria,2018-SF-Veraison-A,2018,SF,Veraison,A,0,Fertilizer
saprospiria,2018-SF-Veraison-B,2018,SF,Veraison,B,0,Fertilizer
saprospiria,2018-SF-Veraison-C,2018,SF,Veraison,C,0,Fertilizer
saprospiria,2018-SF-Harvest-A,2018,SF,Harvest,A,0,Fertilizer
saprospiria,2018-SF-Harvest-B,2018,SF,Harvest,B,0,Fertilizer
saprospiria,2018-OF-Bud-A,2018,OF,Bud,A,0,Fertilizer
saprospiria,2018-OF-Bud-B,2018,OF,Bud,B,0,Fertilizer
saprospiria,2018-OF-Bud-C,2018,OF,Bud,C,0,Fertilizer
saprospiria,2018-OF-Bloom-B,2018,OF,Bloom,B,0,Fertilizer
saprospiria,2018-OF-Bloom-C,2018,OF,Bloom,C,0,Fertilizer
saprospiria,2018-OF-Veraison-A,2018,OF,Veraison,A,0,Fertilizer
saprospiria,2018-OF-Veraison-B,2018,OF,Veraison,B,0,Fertilizer
saprospiria,2018-OF-Veraison-C,2018,OF,Veraison,C,0,Fertilizer
saprospiria,2018-OF-Harvest-A,2018,OF,Harvest,A,0,Fertilizer
saprospiria,2018-OF-Harvest-B,2018,OF,Harvest,B,0,Fertilizer
saprospiria,2018-OF-Harvest-C,2018,OF,Harvest,C,0,Fertilizer
saprospiria,2018-NF-Bud-A,2018,NF,Bud,A,0,Fertilizer
saprospiria,2018-NF-Bud-B,2018,NF,Bud,B,0,Fertilizer
saprospiria,2018-NF-Bud-C,2018,NF,Bud,C,0,Fertilizer
saprospiria,2018-NF-Bloom-A,2018,NF,Bloom,A,0,Fertilizer
saprospiria,2018-NF-Bloom-B,2018,NF,Bloom,B,0,Fertilizer
saprospiria,2018-NF-Bloom-C,2018,NF,Bloom,C,0,Fertilizer
saprospiria,2018-NF-Veraison-A,2018,NF,Veraison,A,0,Fertilizer
saprospiria,2018-NF-Veraison-B,2018,NF,Veraison,B,0,Fertilizer
saprospiria,2018-NF-Veraison-C,2018,NF,Veraison,C,0,Fertilizer
saprospiria,2018-NF-Harvest-A,2018,NF,Harvest,A,0,Fertilizer
saprospiria,2018-NF-Harvest-B,2018,NF,Harvest,B,0,Fertilizer
saprospiria,2018-NF-Harvest-C,2018,NF,Harvest,C,0,Fertilizer
saprospiria,2018-HW-Bud-A,2018,HW,Bud,A,0,Crop Cover
saprospiria,2018-HW-Bud-B,2018,HW,Bud,B,0,Crop Cover
saprospiria,2018-HW-Bud-C,2018,HW,Bud,C,0,Crop Cover
saprospiria,2018-HW-Bloom-A,2018,HW,Bloom,A,0,Crop Cover
saprospiria,2018-HW-Bloom-B,2018,HW,Bloom,B,0,Crop Cover
saprospiria,2018-HW-Bloom-C,2018,HW,Bloom,C,0,Crop Cover
saprospiria,2018-HW-Veraison-A,2018,HW,Veraison,A,0,Crop Cover
saprospiria,2018-HW-Veraison-B,2018,HW,Veraison,B,0,Crop Cover
saprospiria,2018-HW-Veraison-C,2018,HW,Veraison,C,0,Crop Cover
saprospiria,2018-HW-Harvest-A,2018,HW,Harvest,A,0,Crop Cover
saprospiria,2018-HW-Harvest-B,2018,HW,Harvest,B,0,Crop Cover
saprospiria,2018-HW-Harvest-C,2018,HW,Harvest,C,0,Crop Cover
saprospiria,2018-LW-Bud-A,2018,LW,Bud,A,0,Crop Cover
saprospiria,2018-LW-Bud-B,2018,LW,Bud,B,0,Crop Cover
saprospiria,2018-LW-Bud-C,2018,LW,Bud,C,0,Crop Cover
saprospiria,2018-LW-Bloom-A,2018,LW,Bloom,A,0,Crop Cover
saprospiria,2018-LW-Bloom-B,2018,LW,Bloom,B,0,Crop Cover
saprospiria,2018-LW-Bloom-C,2018,LW,Bloom,C,0,Crop Cover
saprospiria,2018-LW-Veraison-A,2018,LW,Veraison,A,1,Crop Cover
saprospiria,2018-LW-Veraison-B,2018,LW,Veraison,B,0,Crop Cover
saprospiria,2018-LW-Veraison-C,2018,LW,Veraison,C,0,Crop Cover
saprospiria,2018-LW-Harvest-A,2018,LW,Harvest,A,0,Crop Cover
saprospiria,2018-LW-Harvest-B,2018,LW,Harvest,B,0,Crop Cover
saprospiria,2018-LW-Harvest-C,2018,LW,Harvest,C,0,Crop Cover
saprospiria,2018-NCC-Bud-A,2018,NCC,Bud,A,0,Crop Cover
saprospiria,2018-NCC-Bud-B,2018,NCC,Bud,B,0,Crop Cover
saprospiria,2018-NCC-Bud-C,2018,NCC,Bud,C,0,Crop Cover
saprospiria,2018-NCC-Bloom-A,2018,NCC,Bloom,A,0,Crop Cover
saprospiria,2018-NCC-Bloom-B,2018,NCC,Bloom,B,0,Crop Cover
saprospiria,2018-NCC-Bloom-C,2018,NCC,Bloom,C,0,Crop Cover
saprospiria,2018-NCC-Veraison-A,2018,NCC,Veraison,A,0,Crop Cover
saprospiria,2018-NCC-Veraison-B,2018,NCC,Veraison,B,0,Crop Cover
saprospiria,2018-NCC-Veraison-C,2018,NCC,Veraison,C,1,Crop Cover
saprospiria,2018-NCC-Harvest-A,2018,NCC,Harvest,A,0,Crop Cover
saprospiria,2018-NCC-Harvest-B,2018,NCC,Harvest,B,0,Crop Cover
nitrospira,2018-NH-Bloom-B,2018,NH,Bloom,B,88,Herbicide
nitrospira,2018-NH-Harvest-C,2018,NH,Harvest,C,85,Herbicide
nitrospira,2018-SF-Bloom-B,2018,SF,Bloom,B,95,Fertilizer
nitrospira,2018-SF-Harvest-C,2018,SF,Harvest,C,93,Fertilizer
nitrospira,2018-OF-Bloom-A,2018,OF,Bloom,A,115,Fertilizer
nitrospira,2016-H-Bud-A,2016,H,Bud,A,62,Herbicide
nitrospira,2016-H-Bud-B,2016,H,Bud,B,54,Herbicide
nitrospira,2016-H-Bud-C,2016,H,Bud,C,61,Herbicide
nitrospira,2016-H-Bloom-A,2016,H,Bloom,A,36,Herbicide
nitrospira,2016-H-Bloom-B,2016,H,Bloom,B,47,Herbicide
nitrospira,2016-H-Bloom-C,2016,H,Bloom,C,30,Herbicide
nitrospira,2016-H-Veraison-A,2016,H,Veraison,A,54,Herbicide
nitrospira,2016-H-Veraison-B,2016,H,Veraison,B,43,Herbicide
nitrospira,2016-H-Veraison-C,2016,H,Veraison,C,52,Herbicide
nitrospira,2016-H-Harvest-A,2016,H,Harvest,A,57,Herbicide
nitrospira,2016-H-Harvest-B,2016,H,Harvest,B,130,Herbicide
nitrospira,2016-H-Harvest-C,2016,H,Harvest,C,64,Herbicide
nitrospira,2016-HW-Bud-A,2016,HW,Bud,A,43,Crop Cover
nitrospira,2016-HW-Bud-B,2016,HW,Bud,B,26,Crop Cover
nitrospira,2016-HW-Bud-C,2016,HW,Bud,C,31,Crop Cover
nitrospira,2016-HW-Bloom-A,2016,HW,Bloom,A,42,Crop Cover
nitrospira,2016-HW-Bloom-B,2016,HW,Bloom,B,29,Crop Cover
nitrospira,2016-HW-Bloom-C,2016,HW,Bloom,C,41,Crop Cover
nitrospira,2016-HW-Veraison-A,2016,HW,Veraison,A,40,Crop Cover
nitrospira,2016-HW-Veraison-B,2016,HW,Veraison,B,54,Crop Cover
nitrospira,2016-HW-Veraison-C,2016,HW,Veraison,C,51,Crop Cover
nitrospira,2016-HW-Harvest-A,2016,HW,Harvest,A,51,Crop Cover
nitrospira,2016-HW-Harvest-B,2016,HW,Harvest,B,81,Crop Cover
nitrospira,2016-HW-Harvest-C,2016,HW,Harvest,C,62,Crop Cover
nitrospira,2016-LW-Bud-A,2016,LW,Bud,A,40,Crop Cover
nitrospira,2016-LW-Bud-B,2016,LW,Bud,B,42,Crop Cover
nitrospira,2016-LW-Bud-C,2016,LW,Bud,C,55,Crop Cover
nitrospira,2016-LW-Bloom-A,2016,LW,Bloom,A,25,Crop Cover
nitrospira,2016-LW-Bloom-B,2016,LW,Bloom,B,39,Crop Cover
nitrospira,2016-LW-Bloom-C,2016,LW,Bloom,C,48,Crop Cover
nitrospira,2016-LW-Veraison-A,2016,LW,Veraison,A,50,Crop Cover
nitrospira,2016-LW-Veraison-B,2016,LW,Veraison,B,63,Crop Cover
nitrospira,2016-LW-Veraison-C,2016,LW,Veraison,C,58,Crop Cover
nitrospira,2016-LW-Harvest-A,2016,LW,Harvest,A,50,Crop Cover
nitrospira,2016-LW-Harvest-B,2016,LW,Harvest,B,61,Crop Cover
nitrospira,2016-LW-Harvest-C,2016,LW,Harvest,C,69,Crop Cover
nitrospira,2016-NCC-Bud-A,2016,NCC,Bud,A,59,Crop Cover
nitrospira,2016-NCC-Bud-B,2016,NCC,Bud,B,67,Crop Cover
nitrospira,2016-NCC-Bud-C,2016,NCC,Bud,C,34,Crop Cover
nitrospira,2016-NCC-Bloom-A,2016,NCC,Bloom,A,42,Crop Cover
nitrospira,2016-NCC-Bloom-B,2016,NCC,Bloom,B,25,Crop Cover
nitrospira,2016-NCC-Bloom-C,2016,NCC,Bloom,C,52,Crop Cover
nitrospira,2016-NCC-Veraison-A,2016,NCC,Veraison,A,52,Crop Cover
nitrospira,2016-NCC-Veraison-B,2016,NCC,Veraison,B,56,Crop Cover
nitrospira,2016-NCC-Veraison-C,2016,NCC,Veraison,C,51,Crop Cover
nitrospira,2016-NCC-Harvest-A,2016,NCC,Harvest,A,43,Crop Cover
nitrospira,2016-NCC-Harvest-B,2016,NCC,Harvest,B,65,Crop Cover
nitrospira,2016-NCC-Harvest-C,2016,NCC,Harvest,C,65,Crop Cover
nitrospira,2016-NF-Bud-A,2016,NF,Bud,A,37,Fertilizer
nitrospira,2016-NF-Bud-B,2016,NF,Bud,B,38,Fertilizer
nitrospira,2016-NF-Bud-C,2016,NF,Bud,C,54,Fertilizer
nitrospira,2016-NF-Bloom-A,2016,NF,Bloom,A,27,Fertilizer
nitrospira,2016-NF-Bloom-B,2016,NF,Bloom,B,62,Fertilizer
nitrospira,2016-NF-Bloom-C,2016,NF,Bloom,C,27,Fertilizer
nitrospira,2016-NF-Veraison-A,2016,NF,Veraison,A,58,Fertilizer
nitrospira,2016-NF-Veraison-B,2016,NF,Veraison,B,52,Fertilizer
nitrospira,2016-NF-Veraison-C,2016,NF,Veraison,C,55,Fertilizer
nitrospira,2016-NF-Harvest-A,2016,NF,Harvest,A,47,Fertilizer
nitrospira,2016-NF-Harvest-B,2016,NF,Harvest,B,58,Fertilizer
nitrospira,2016-NF-Harvest-C,2016,NF,Harvest,C,58,Fertilizer
nitrospira,2016-NH-Bud-A,2016,NH,Bud,A,80,Herbicide
nitrospira,2016-NH-Bud-B,2016,NH,Bud,B,88,Herbicide
nitrospira,2016-NH-Bud-C,2016,NH,Bud,C,62,Herbicide
nitrospira,2016-NH-Bloom-A,2016,NH,Bloom,A,44,Herbicide
nitrospira,2016-NH-Bloom-B,2016,NH,Bloom,B,41,Herbicide
nitrospira,2016-NH-Bloom-C,2016,NH,Bloom,C,31,Herbicide
nitrospira,2016-NH-Veraison-A,2016,NH,Veraison,A,40,Herbicide
nitrospira,2016-NH-Veraison-B,2016,NH,Veraison,B,45,Herbicide
nitrospira,2016-NH-Veraison-C,2016,NH,Veraison,C,81,Herbicide
nitrospira,2016-NH-Harvest-A,2016,NH,Harvest,A,56,Herbicide
nitrospira,2016-NH-Harvest-B,2016,NH,Harvest,B,73,Herbicide
nitrospira,2016-NH-Harvest-C,2016,NH,Harvest,C,42,Herbicide
nitrospira,2016-OF-Bud-A,2016,OF,Bud,A,46,Fertilizer
nitrospira,2016-OF-Bud-B,2016,OF,Bud,B,43,Fertilizer
nitrospira,2016-OF-Bud-C,2016,OF,Bud,C,24,Fertilizer
nitrospira,2016-OF-Bloom-A,2016,OF,Bloom,A,37,Fertilizer
nitrospira,2016-OF-Bloom-B,2016,OF,Bloom,B,47,Fertilizer
nitrospira,2016-OF-Bloom-C,2016,OF,Bloom,C,23,Fertilizer
nitrospira,2016-OF-Veraison-A,2016,OF,Veraison,A,62,Fertilizer
nitrospira,2016-OF-Veraison-B,2016,OF,Veraison,B,55,Fertilizer
nitrospira,2016-OF-Veraison-C,2016,OF,Veraison,C,54,Fertilizer
nitrospira,2016-OF-Harvest-A,2016,OF,Harvest,A,43,Fertilizer
nitrospira,2016-OF-Harvest-B,2016,OF,Harvest,B,54,Fertilizer
nitrospira,2016-OF-Harvest-C,2016,OF,Harvest,C,53,Fertilizer
nitrospira,2016-SF-Bud-A,2016,SF,Bud,A,35,Fertilizer
nitrospira,2016-SF-Bud-B,2016,SF,Bud,B,41,Fertilizer
nitrospira,2016-SF-Bud-C,2016,SF,Bud,C,59,Fertilizer
nitrospira,2016-SF-Bloom-A,2016,SF,Bloom,A,53,Fertilizer
nitrospira,2016-SF-Bloom-B,2016,SF,Bloom,B,18,Fertilizer
nitrospira,2016-SF-Bloom-C,2016,SF,Bloom,C,37,Fertilizer
nitrospira,2016-SF-Veraison-A,2016,SF,Veraison,A,55,Fertilizer
nitrospira,2016-SF-Veraison-B,2016,SF,Veraison,B,67,Fertilizer
nitrospira,2016-SF-Veraison-C,2016,SF,Veraison,C,59,Fertilizer
nitrospira,2016-SF-Harvest-A,2016,SF,Harvest,A,44,Fertilizer
nitrospira,2016-SF-Harvest-B,2016,SF,Harvest,B,43,Fertilizer
nitrospira,2016-SF-Harvest-C,2016,SF,Harvest,C,81,Fertilizer
nitrospira,2017-HW-Bud-A,2017,HW,Bud,A,74,Crop Cover
nitrospira,2017-HW-Bud-B,2017,HW,Bud,B,90,Crop Cover
nitrospira,2017-HW-Bud-C,2017,HW,Bud,C,97,Crop Cover
nitrospira,2017-LW-Bud-A,2017,LW,Bud,A,71,Crop Cover
nitrospira,2017-LW-Bud-B,2017,LW,Bud,B,99,Crop Cover
nitrospira,2017-LW-Bud-C,2017,LW,Bud,C,116,Crop Cover
nitrospira,2017-NCC-Bud-A,2017,NCC,Bud,A,83,Crop Cover
nitrospira,2017-NCC-Bud-B,2017,NCC,Bud,B,95,Crop Cover
nitrospira,2017-NCC-Bud-C,2017,NCC,Bud,C,71,Crop Cover
nitrospira,2017-OF-Bud-A,2017,OF,Bud,A,75,Fertilizer
nitrospira,2017-OF-Bud-B,2017,OF,Bud,B,35,Fertilizer
nitrospira,2017-SF-Bud-A,2017,SF,Bud,A,89,Fertilizer
nitrospira,2017-SF-Bud-B,2017,SF,Bud,B,100,Fertilizer
nitrospira,2017-SF-Bud-C,2017,SF,Bud,C,185,Fertilizer
nitrospira,2017-NF-Bud-A,2017,NF,Bud,A,31,Fertilizer
nitrospira,2017-NF-Bud-B,2017,NF,Bud,B,39,Fertilizer
nitrospira,2017-NF-Bud-C,2017,NF,Bud,C,82,Fertilizer
nitrospira,2017-H-Bud-A,2017,H,Bud,A,36,Herbicide
nitrospira,2017-H-Bud-B,2017,H,Bud,B,59,Herbicide
nitrospira,2017-H-Bud-C,2017,H,Bud,C,46,Herbicide
nitrospira,2017-NH-Bud-A,2017,NH,Bud,A,73,Herbicide
nitrospira,2017-NH-Bud-B,2017,NH,Bud,B,82,Herbicide
nitrospira,2017-NH-Bud-C,2017,NH,Bud,C,66,Herbicide
nitrospira,2017-HW-Bloom-A,2017,HW,Bloom,A,44,Crop Cover
nitrospira,2017-HW-Bloom-B,2017,HW,Bloom,B,67,Crop Cover
nitrospira,2017-HW-Bloom-C,2017,HW,Bloom,C,57,Crop Cover
nitrospira,2017-LW-Bloom-A,2017,LW,Bloom,A,55,Crop Cover
nitrospira,2017-LW-Bloom-B,2017,LW,Bloom,B,55,Crop Cover
nitrospira,2017-LW-Bloom-C,2017,LW,Bloom,C,54,Crop Cover
nitrospira,2017-NCC-Bloom-A,2017,NCC,Bloom,A,57,Crop Cover
nitrospira,2017-NCC-Bloom-B,2017,NCC,Bloom,B,77,Crop Cover
nitrospira,2017-NCC-Bloom-C,2017,NCC,Bloom,C,42,Crop Cover
nitrospira,2017-OF-Bloom-A,2017,OF,Bloom,A,62,Fertilizer
nitrospira,2017-OF-Bloom-B,2017,OF,Bloom,B,35,Fertilizer
nitrospira,2017-OF-Bloom-C,2017,OF,Bloom,C,30,Fertilizer
nitrospira,2017-SF-Bloom-A,2017,SF,Bloom,A,48,Fertilizer
nitrospira,2017-SF-Bloom-B,2017,SF,Bloom,B,34,Fertilizer
nitrospira,2017-SF-Bloom-C,2017,SF,Bloom,C,48,Fertilizer
nitrospira,2017-NF-Bloom-A,2017,NF,Bloom,A,44,Fertilizer
nitrospira,2017-NF-Bloom-B,2017,NF,Bloom,B,40,Fertilizer
nitrospira,2017-NF-Bloom-C,2017,NF,Bloom,C,48,Fertilizer
nitrospira,2017-H-Bloom-A,2017,H,Bloom,A,59,Herbicide
nitrospira,2017-H-Bloom-B,2017,H,Bloom,B,37,Herbicide
nitrospira,2017-H-Bloom-C,2017,H,Bloom,C,48,Herbicide
nitrospira,2017-NH-Bloom-A,2017,NH,Bloom,A,44,Herbicide
nitrospira,2017-NH-Bloom-B,2017,NH,Bloom,B,54,Herbicide
nitrospira,2017-NH-Bloom-C,2017,NH,Bloom,C,49,Herbicide
nitrospira,2017-HW-Veraison-A,2017,HW,Veraison,A,72,Crop Cover
nitrospira,2017-HW-Veraison-B,2017,HW,Veraison,B,63,Crop Cover
nitrospira,2017-HW-Veraison-C,2017,HW,Veraison,C,72,Crop Cover
nitrospira,2017-LW-Veraison-A,2017,LW,Veraison,A,69,Crop Cover
nitrospira,2017-LW-Veraison-B,2017,LW,Veraison,B,63,Crop Cover
nitrospira,2017-LW-Veraison-C,2017,LW,Veraison,C,68,Crop Cover
nitrospira,2017-NCC-Veraison-A,2017,NCC,Veraison,A,62,Crop Cover
nitrospira,2017-NCC-Veraison-B,2017,NCC,Veraison,B,76,Crop Cover
nitrospira,2017-NCC-Veraison-C,2017,NCC,Veraison,C,56,Crop Cover
nitrospira,2017-OF-Veraison-A,2017,OF,Veraison,A,55,Fertilizer
nitrospira,2017-OF-Veraison-B,2017,OF,Veraison,B,67,Fertilizer
nitrospira,2017-OF-Veraison-C,2017,OF,Veraison,C,32,Fertilizer
nitrospira,2017-SF-Veraison-A,2017,SF,Veraison,A,53,Fertilizer
nitrospira,2017-SF-Veraison-B,2017,SF,Veraison,B,51,Fertilizer
nitrospira,2017-SF-Veraison-C,2017,SF,Veraison,C,56,Fertilizer
nitrospira,2017-NF-Veraison-A,2017,NF,Veraison,A,34,Fertilizer
nitrospira,2017-NF-Veraison-B,2017,NF,Veraison,B,51,Fertilizer
nitrospira,2017-NF-Veraison-C,2017,NF,Veraison,C,49,Fertilizer
nitrospira,2017-H-Veraison-A,2017,H,Veraison,A,84,Herbicide
nitrospira,2017-H-Veraison-B,2017,H,Veraison,B,63,Herbicide
nitrospira,2017-H-Veraison-C,2017,H,Veraison,C,95,Herbicide
nitrospira,2017-NH-Veraison-A,2017,NH,Veraison,A,67,Herbicide
nitrospira,2017-NH-Veraison-B,2017,NH,Veraison,B,68,Herbicide
nitrospira,2017-NH-Veraison-C,2017,NH,Veraison,C,68,Herbicide
nitrospira,2017-HW-Harvest-A,2017,HW,Harvest,A,71,Crop Cover
nitrospira,2017-HW-Harvest-B,2017,HW,Harvest,B,73,Crop Cover
nitrospira,2017-HW-Harvest-C,2017,HW,Harvest,C,80,Crop Cover
nitrospira,2017-LW-Harvest-A,2017,LW,Harvest,A,75,Crop Cover
nitrospira,2017-LW-Harvest-B,2017,LW,Harvest,B,73,Crop Cover
nitrospira,2017-LW-Harvest-C,2017,LW,Harvest,C,75,Crop Cover
nitrospira,2017-NCC-Harvest-A,2017,NCC,Harvest,A,76,Crop Cover
nitrospira,2017-NCC-Harvest-B,2017,NCC,Harvest,B,51,Crop Cover
nitrospira,2017-NCC-Harvest-C,2017,NCC,Harvest,C,64,Crop Cover
nitrospira,2017-OF-Harvest-A,2017,OF,Harvest,A,52,Fertilizer
nitrospira,2017-OF-Harvest-B,2017,OF,Harvest,B,78,Fertilizer
nitrospira,2017-OF-Harvest-C,2017,OF,Harvest,C,63,Fertilizer
nitrospira,2017-SF-Harvest-A,2017,SF,Harvest,A,56,Fertilizer
nitrospira,2017-SF-Harvest-B,2017,SF,Harvest,B,85,Fertilizer
nitrospira,2017-SF-Harvest-C,2017,SF,Harvest,C,50,Fertilizer
nitrospira,2017-NF-Harvest-A,2017,NF,Harvest,A,88,Fertilizer
nitrospira,2017-NF-Harvest-B,2017,NF,Harvest,B,45,Fertilizer
nitrospira,2017-NF-Harvest-C,2017,NF,Harvest,C,52,Fertilizer
nitrospira,2017-H-Harvest-A,2017,H,Harvest,A,67,Herbicide
nitrospira,2017-H-Harvest-B,2017,H,Harvest,B,65,Herbicide
nitrospira,2017-H-Harvest-C,2017,H,Harvest,C,71,Herbicide
nitrospira,2017-NH-Harvest-A,2017,NH,Harvest,A,48,Herbicide
nitrospira,2017-NH-Harvest-B,2017,NH,Harvest,B,45,Herbicide
nitrospira,2017-NH-Harvest-C,2017,NH,Harvest,C,59,Herbicide
nitrospira,2018-H-Bud-A,2018,H,Bud,A,111,Herbicide
nitrospira,2018-H-Bud-B,2018,H,Bud,B,75,Herbicide
nitrospira,2018-H-Bud-C,2018,H,Bud,C,122,Herbicide
nitrospira,2018-H-Bloom-A,2018,H,Bloom,A,82,Herbicide
nitrospira,2018-H-Bloom-B,2018,H,Bloom,B,81,Herbicide
nitrospira,2018-H-Bloom-C,2018,H,Bloom,C,72,Herbicide
nitrospira,2018-H-Veraison-A,2018,H,Veraison,A,78,Herbicide
